F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-4.23,3.48898,-15.634,1647.64,-5.649,2695.15,4.2264,-4.332,1,-1578.05,10328.4,1,171.05,9.626,-44155.536,-8.0594,555.45,3147.54,10.9635,-1.78858,,TRUE
-1.23,5.269,-20.843,1605.59,-6.052,2688.96,4.9842,-2.2431,1,-2457.88,11149.8,1,214.2,11.41,-44139.822,-11.642,-43.89,2593.54,14.532,-1.9414,,TRUE
-1.23,3.531,-17.413,1711.15,-9.082,2884.18,3.7203,-4.194,1,-1881.85,10414.8,1,173.196,9.812,-44101.68,-8.801,-540.45,2008.54,10.9776,-2.7222,-16.47,TRUE
-4.23,4.677,-13.5825,1793.88,-8.298,3180.78,3.0468,-1.4817,0,-2609.91,11653.389,0,197.14,6.426,-44197.65,-7.76622,10659.75,2086.94,17.664,-2.6586,-13.11,FALSE
-1.23,3.7161,-14.0273,1712.58,-6.5592,2720.121,6.204,-2.0301,1,-2719.65,7432.2,0,210.38,14.034,-44108.85,-9.4976,499.65,2154.14,9.5169,-4.034,,TRUE
-4.23,4.3509,-18.882,1684.67,-5.409,2650.94,2.38788,-3.207,0,-2613.85,11731.95,1,167.558,7.3532,-44070.93,-7.8546,7653.75,5345.54,19.107,-1.85666,-14.72,TRUE
-4.23,4.791,-11.169,2366.78,-7.081,2837.98,5.0826,-0.5127,0,-2501.38,12066.3,1,160.9246,11.67,-44199.42,-8.5214,101.91,1981.04,13.977,-2.004,,FALSE
-4.23,4.427,-5.486,3091.48,-8.826,3175.48,7.053,-0.42738,1,-2765.15,12087,0,171.344,7.0752,-44117.94,-10.386,757.65,1989.96,12.732,-1.92554,,TRUE
-4.23,3.5975,-20.061,1704.01,-5.5812,2918.28,3.4434,-7.116,0,-2974.35,12013.5,1,161.2788,7.7262,-44444.28,-9.1522,511.65,2214.34,9.3729,-5.37,,FALSE
-4.23,3.6043,-17.451,1685.55,-6.3708,2891.28,3.6639,-3.762,0,-2335.65,7231.2,1,242.32,6.6964,-44409.39,-9.672,-155.322,1871.84,9.6177,-2.2436,,FALSE
-1.23,5.268,-9.32,1813.58,-8.652,2737.87,3.0459,-1.3119,1,-2625.65,10332.6,1,182.36,7.004,-44148.294,-10.62,690.15,2110.94,11.3424,-1.85422,-16.5,TRUE
-4.23,3.6058,-9.591,1768.46,-10.26,2888.58,7.245,-0.9555,1,-2544.98,12368.1,0,176.026,7.1122,-44142.969,-8.822,678.45,1939.04,9.5787,-2.0316,,TRUE
-1.23,3.698,-15.1783,1672.197,-9.692,2653.88,4.8081,-1.7931,1,-2847.95,10455.3,1,188.5,9.55,-44163.573,-9.886,703.95,1983.86,11.1627,-1.78826,-17.76,TRUE
-4.23,4.3471,-18.939,1898.48,-8.026,4019.78,4.344,-1.4142,1,-2470.23,11342.37,1,165.898,6.625,-44258.01,-9.094,-451.05,1988.8,12.921,-1.85346,,TRUE
-1.23,3.5298,-7.974,1828.78,-5.5436,2779.56,3.4446,-1.4478,1,-2802.25,10609.2,0,166.884,13.382,-44096.31,-7.73404,3843.75,4089.54,11.4768,-2.8272,-13.94,TRUE
-4.23,4.421,-12.704,1679.715,-8.012,2908.08,3.0975,-5.658,0,-2488.27,9552.6,0,160.775,6.498,-44281.47,-8.3562,151.95,1868,9.9675,-1.7400134,,TRUE
-4.23,4.3564,-11.875,2015.88,-6.9128,2885.58,7.386,-0.9429,1,-2660.05,11599.743,1,187.24,8.08,-44111.31,-9.642,487.95,1906.62,10.3329,-2.5568,-14.14,FALSE
-1.23,4.3593,-5.962,1685.01,-6.8784,2551.78,4.3494,-5.16,1,-2688.45,11760.6,1,165.652,6.899,-44179.383,-11.342,603.15,2239.94,16.947,-1.78214,,TRUE
-1.23,3.5703,-20.937,1701.36,-6.567,2388.18,6.156,-1.7613,0,-2760.85,13879.2,1,166.298,6.2872,-44256.18,-9.466,434.85,1572.74,9.7803,-1.92204,-15.44,FALSE
-4.23,3.7525,-19.497,1615.78,-5.6564,2174.38,4.9833,-2.5386,1,-2190.25,11357.58,1,193.02,6.4278,-44169.798,-9.5324,-208.65,1135.74,12.969,-1.77652,-14.5,FALSE
-4.23,3.9948,-15.904,1870.58,-6.2482,2955.38,4.6335,-1.3518,1,-2792.35,13009.2,0,174.36,7.2756,-44147.604,-11.314,436.05,2532.14,9.5532,-1.748634,,TRUE
-4.23,3.505,-20.591,1534.78,-6.3868,2654.16,5.424,-0.7635,0,-2012.65,11958.3,1,168.946,9.028,-44094.66,-8.9422,353.55,1798.24,11.4471,-4.574,,FALSE
-4.23,3.5446,-16.068,1641.28,-6.504,2612.08,6.363,-4.746,1,-1780.55,12754.8,1,177.762,7.9096,-44132.034,-11.324,-54.09,1816.16,9.8304,-1.80574,-15.33,FALSE
-4.23,6.721,-10.235,1705.17,-8.262,2545.68,6.618,-4.308,1,-2571.66,12896.4,1,163.986,6.6774,-44096.85,-8.7464,1981.35,1842.1606,10.4559,-1.748956,-14.67,FALSE
-4.23,4.798,-9.784,2993.48,-12.714,2832.88,2.7753,-0.34488,0,-2520.675,11480.01,0,201.46,11.214,-44171.586,-8.2352,-48.63,1865.04,13.26,-3.549,,TRUE
-4.23,7.081,-7.416,1679.513,-9.67,2771.16,3.0945,-4.524,0,-2528.18,11842.65,1,183.7,6.5656,-44135.865,-12.682,231.45,2019.28,13.74,-2.8776,-14.83,TRUE
-1.23,4.1009,-18.077,2088.98,-11.526,3605.68,2.6139,-0.7602,0,-2676.95,11442.99,1,178.75,6.3616,-43899.84,-7.7834,4878.75,1840.2078,10.5642,-2.629,,FALSE
-4.23,5.806,-15.2328,1675.67,-9.914,4116.78,4.3302,-6.12,0,-2460.31,11722.77,0,180.164,6.2414,-44171.913,-7.74448,-402.36,1951.34,16.398,-2.9678,,FALSE
-1.23,3.8367,-15.37,1656.09,-7.66,2654.03,5.364,-5.895,1,-2229.45,11900.61,0,163.438,7.069,-44100.36,-7.889,-425.97,1737.8,13.068,-2.464,-14.85,FALSE
-1.23,4.564,-18.073,1678.189,-6.8174,2910.08,2.34426,-2.274,0,-2426.23,11123.4,1,185.62,6.653,-44195.64,-13.782,-239.58,1722.32,12.93,-2.1234,,TRUE
-1.23,3.45786,-13.012,1757.02,-6.3908,2816.78,2.9718,-3.291,1,-3397.75,5602.2,0,162.814,11.144,-44159.626,-11.14,-60.09,1924.5,9.2838,-2.1024,,TRUE
-4.23,4.487,-10.622,1564.48,-6.3254,2310.38,2.8953,-1.953,1,-2398.75,13414.8,1,163.874,6.5724,-44088.75,-7.72054,6357.75,2250.54,10.1721,-2.1884,,TRUE
-4.23,3.46425,-14.5716,1696.66,-5.3735,3096.38,4.3404,-6.156,1,-997.65,12265.2,1,182.72,7.5854,-44140.539,-8.2828,-1042.35,2799.34,10.2969,-3.1568,-12.57,FALSE
-4.23,4.685,-11.082,1717.9,-5.7366,2665.3,6.198,-3.918,0,-2705.75,9810.9,1,180.068,6.7446,-44086.14,-9.2358,1547.55,3650.94,10.8117,-6.736,,TRUE
-4.23,5.407,-19.127,1741.66,-5.8604,3498.18,4.4217,-4.185,0,-2582.93,10537.5,1,168.92,6.3574,-44107.83,-10.336,45.03,1352.94,12.264,-2.2618,,FALSE
-4.23,4.542,-17.479,1694.22,-6.169,5977.78,2.9508,-2.0454,0,-2466.58,11904.18,1,275.32,6.08598,-44241.57,-10.246,270.75,3023.14,14.853,-6.934,-14.73,TRUE
-4.23,6.741,-12.495,1635.98,-5.7712,2496.28,4.4649,-6.348,1,-2474.08,12895.8,0,195.94,7.2746,-44137.059,-7.74328,5649.75,2817.54,10.3227,-3.6354,,TRUE
-1.23,5.529,-14.0167,1719.69,-6.2266,4033.78,3.9981,-2.1642,0,-2457.07,11815.23,0,185.12,6.305,-44294.79,-11.78,-308.28,1744.42,11.0913,-1.76688,-13.51,FALSE
-4.23,4.0506,-20.966,1715.81,-6.9044,2723.043,5.829,-2.2848,1,-2599.63,10996.2,1,181.16,12.634,-44012.31,-11.732,53.16,1899.08,12.633,-1.7417052,-13.34,FALSE
-4.23,4.245,-17.104,1643.61,-9.452,2663.2,3.9741,-3.474,1,-2422.98,10944.6,1,166.808,7.833,-44220.36,-10.02,51.72,1956.08,12.249,-1.89326,,TRUE
-1.23,3.674,-14.8981,2018.88,-6.898,2738.99,6.81,-0.5772,1,-3117.15,10587,0,172.048,8.21,-44187.669,-8.8864,1544.25,2333.34,11.4384,-2.11,,TRUE
-4.23,3.9468,-19.511,1701.44,-8.666,2572.78,5.637,-3.837,0,-2832.25,11985.9,1,197.44,7.2764,-43956.27,-7.77532,11157.75,1810.5,11.2002,-1.746358,-14.38,FALSE
-1.23,3.671,-13.9327,1664.128,-11.196,2562.78,2.43024,-8.667,0,-2277.05,12978,1,161.7926,6.8484,-44176.614,-12.234,-68.94,1789.02,9.9567,-10.632,-14.97,FALSE
-4.23,3.8113,-16.996,1734.08,-8.464,2694.46,4.3923,-1.7988,0,-2871.35,8932.8,0,169.022,8.21,-44252.25,-8.0808,3966.75,2047.54,9.9987,-6.386,,TRUE
-4.23,6.172,-14.0171,1858.88,-6.0168,3839.78,4.587,-1.0452,0,-2489.27,11188.5,0,208.84,6.4904,-44244.51,-9.3778,-355.62,2483.34,14.532,-2.627,,TRUE
-4.23,4.507,-14.18424,1759.2,-5.45386,3176.38,6.876,-2.0922,0,-2533.02,11388.24,0,206.96,6.8276,-44256.78,-8.8328,220.95,4389.54,19.479,-3.7192,,TRUE
-4.23,3.47667,-15.73,1701.78,-7.288,3729.78,2.6955,-5.973,1,-4296.65,8254.2,1,169.28,6.17476,-44196.12,-9.2418,1067.85,2288.54,9.7014,-1.7714,,TRUE
-4.23,4.553,-24.188,1916.28,-5.693,2816.7,2.6541,-0.4824,1,-2494.16,10971.3,0,167.864,7.213,-44009.37,-7.8104,-797.55,1434.94,13.596,-2.1118,,FALSE
-1.23,6.205,-13.6482,1546.78,-5.65,2758.06,3.3873,-1.0293,0,-2467.05,10923.6,0,171.126,6.7338,-44138.316,-12.25,-63.57,4017.54,11.1489,-1.7412982,-15.22,TRUE
-1.23,5.774,-11.222,1686.15,-6.7186,2727.35,2.54769,-3.21,1,-2521.352,10782.3,1,161.9822,12.53,-44226.42,-7.8732,3225.75,2216.54,11.5353,-2.5652,-15.87,TRUE
-1.23,4.828,-12.534,1684.96,-5.4668,2524.08,3.144,-5.025,1,-2589.83,11756.01,0,184.16,6.8202,-44184.675,-8.5632,1526.25,1298.54,11.1471,-2.6806,,FALSE
-1.23,3.6048,-12.819,2933.48,-7.696,2771.95,4.6629,-0.38352,1,-3169.65,13745.7,0,162.3862,13.658,-44057.28,-10.942,252.75,1888.08,9.4659,-2.105,-13.94,FALSE
-1.23,6.261,-13.9219,1684.2,-5.6904,2970.48,4.9698,-13.413,1,-2497.26,11048.4,1,166.406,7.99,-44144.241,-15.412,-211.44,2318.94,14.277,-2.8298,,FALSE
-1.23,3.6473,-8.795,1680.52,-8.922,2778.89,2.8875,-3.282,1,-2031.95,10850.1,1,172.356,11.536,-44225.76,-8.467,-603.45,1999.44,12.429,-1.77352,-14.94,TRUE
-4.23,4.2283,-15.954,1668.141,-8.218,2757.53,4.9737,-11.214,1,-2342.65,11933.7,0,166.574,7.9788,-44245.92,-7.7588,-3779.25,1686.52,11.178,-1.89988,-14.61,FALSE
-4.23,5.367,-11.574,1719.15,-5.5452,2931.18,2.9022,-4.383,0,-2495.19,10584.3,1,209.74,8.61,-43920.72,-8.593,-432.78,2499.94,10.4223,-2.274,-16.39,TRUE
-1.23,3.5864,-13.7859,1685.46,-9.166,3896.78,2.8002,-2.9058,1,-2423.19,11752.56,1,184.66,6.12498,-44169.129,-8.7978,733.95,1996.24,16.647,-2.6902,,TRUE
-1.23,3.8022,-14.5426,1685.39,-14.266,2739.36,3.1197,-3.459,1,-2604.43,11046.3,0,161.2768,6.8542,-44199.51,-8.1506,1486.65,1900.98,15.444,-2.5324,,FALSE
-1.23,3.9767,-14.33218,1866.58,-5.998,3474.58,3.09,-2.3559,1,-2955.95,12605.7,0,165.186,6.7954,-44174.064,-8.2934,3294.75,2589.94,11.2092,-2.1742,-13.82,FALSE
-1.23,5.251,-17.458,1682.48,-6.095,3797.78,5.934,-9.528,0,-2457.88,12041.7,1,225.32,6.3798,-44183.505,-8.7086,-596.55,1751.06,10.6155,-1.74536,-13.34,FALSE
-1.23,3.8123,-16.938,1613.22,-6.6176,2643.49,2.49234,-0.5784,0,-2668.15,11518.26,0,183.22,8.822,-44313.54,-10.244,585.75,2252.34,10.197,-1.7401284,,FALSE
-1.23,3.5664,-15.242,1680.84,-5.41554,2790.06,4.8138,-9.354,0,-3101.45,12738.3,0,169.134,7.0186,-44154.312,-9.852,843.45,6463.54,10.701,-2.234,-14.11,FALSE
-4.23,3.8856,-13.046,1704.6,-7.75,2948.38,5.715,-7.677,0,-2753.85,12885.6,0,175.106,7.8254,-44240.13,-8.0448,3138.75,2024.5,9.849,-2.5296,-14.18,FALSE
-4.23,4.0326,-13.123,1516.68,-5.6694,2195.68,4.6638,-1.2,0,-2276.85,11055,0,264.34,6.2946,-44136.291,-7.7988,-108.06,2372.74,10.7265,-2.1372,,FALSE
-4.23,6.882,-12.648,1955.78,-8.232,2950.38,4.7379,-0.8583,1,-2543.85,11682.54,0,184.3,7.4204,-44246.76,-7.9088,5019.75,2072.54,16.197,-6.5,-15.67,TRUE
-1.23,3.6776,-16.509,1756.55,-9.764,2659.02,4.3278,-2.8566,0,-3282.55,1471.2,0,175.962,6.7534,-44279.28,-8.3604,1733.55,1753.1,9.3549,-1.76932,-14.59,TRUE
-4.23,4.739,-26.5,1457.08,-5.4636,2524.68,6.546,-0.9843,1,-2409.85,11207.1,1,162.2742,6.5656,-44252.46,-10.186,84.96,6685.54,13.236,-2.0852,,TRUE
-4.23,5.151,-19.348,1711.45,-5.7324,4945.78,5.0661,-5.418,1,-2589.08,11217.9,0,173.758,6.12002,-44235.84,-15.178,65.37,3499.34,14.349,-5.66,-17.28,TRUE
-4.23,3.5371,-17.137,2836.48,-9.666,2718.975,3.543,-0.31527,1,-4025.65,11142,1,167.676,8.54,-41167.23,-8.1622,3687.75,1969.86,16.545,-2.2488,,TRUE
-4.23,7.791,-12.584,1553.88,-9.23,2686.56,2.6829,-1.8723,1,-2473.35,-2116.8,1,166.906,8.64,-45103.23,-11.66,-55.68,2122.54,9.19692,-3.4576,,TRUE
-4.23,3.814,-6.235,1676.438,-10.97,2990.28,2.9964,-9.939,1,-2244.55,12073.2,1,170.012,7.6278,-44558.43,-9.5104,-62.34,1967.74,11.3463,-1.74493,-17.05,TRUE
-4.23,3.6745,-15.607,1767.27,-7.0866,3371.58,5.115,-2.1024,0,-2773.35,11531.73,1,228.12,6.3978,-44031.24,-9.444,325.05,1913.62,16.905,-1.83938,-15.95,FALSE
-1.23,4.522,-19.192,1720.32,-7.44,3781.78,3.5604,-6.654,0,-2601.74,11240.1,0,162.652,6.498,-44247.03,-10.96,-41.04,1862.96,15.441,-1.85504,-13.82,TRUE
-4.23,3.6114,-15.424,1708.84,-5.643,2754.96,2.7054,-6.162,0,-2962.55,11197.8,1,190.16,12.224,-43114.53,-8.3868,385.95,1026.74,15.228,-2.358,-12.65,FALSE
-4.23,3.7654,-11.357,1655.55,-6.6198,2528.68,6.867,-9.006,0,-2233.15,10895.1,0,185.94,6.4994,-44060.58,-10.32,89.61,2409.74,11.1603,-3.5804,-16.03,TRUE
-4.23,6.783,-17.343,1650.84,-5.8158,2641.8,2.44761,-5.469,0,-2486.22,6895.2,0,168.054,7.1944,-44203.89,-8.0156,1068.15,2894.14,9.4308,-2.956,-15.68,TRUE
-4.23,4.481,-10.121,1682.08,-7.65,2904.48,5.2779,-4.131,0,-2442.33,11495.73,0,196.92,7.2364,-44179.665,-7.8028,-197.58,1937.22,15.792,-2.8606,,FALSE
-1.23,3.4902,-13.9683,1599.85,-9.188,2666.43,3.3582,-1.3326,1,-1647.65,11078.1,0,161.178,7.6028,-44210.76,-11.37,-97.8,1945.98,14.847,-1.8397,-15.5,TRUE
-1.23,4.771,-10.884,1806.48,-8.374,3005.38,11.187,-0.5643,0,-2432.1,12159,0,169.574,7.2908,-44086.08,-8.2722,-171.432,1952.42,11.5557,-2.9968,,FALSE
-4.23,3.8063,-8.692,1810.48,-9.406,2637.42,6.96,-0.9372,1,-2783.55,6880.2,1,169.99,7.7416,-44361.87,-8.6918,638.85,1738.62,9.6735,-3.784,-13.79,FALSE
-4.23,3.765,-14.0895,1666.744,-13.39,2789.01,5.664,-7.989,0,-2170.35,11176.8,0,171.994,6.6982,-44088.24,-9.698,-486.75,1809.04,13.521,-1.9542,,TRUE
-1.23,4.519,-15.778,1752.36,-6.6148,2689.67,5.568,-2.1135,1,-2650.85,11838.81,1,167.366,6.5664,-44168.298,-10.63,455.55,1732.3,14.541,-2.6006,-15.3,FALSE
-1.23,5.307,-22.562,1842.78,-7.032,2914.88,6.219,-0.7758,0,-2481.88,11453.43,1,161.17,8.396,-44095.02,-8.2422,511.35,2337.74,11.4231,-1.90086,-15.21,FALSE
-1.23,6.712,-18.108,2379.98,-7.566,3304.38,6.171,-0.7797,0,-2577.94,10750.2,1,163.098,7.0054,-44156.727,-8.255,922.65,1846.666,14.475,-7.704,-15.22,TRUE
-4.23,3.4947,-17.435,1702.18,-8.272,2107.58,2.35686,-4.269,1,-4849.65,12426.3,1,171.13,6.3732,-44094.78,-14.388,310.05,1882.96,11.6688,-2.0126,-14.15,TRUE
-1.23,3.5547,-20.759,1688.78,-6.9142,2887.58,3.2697,-3.84,1,-1438.65,9972,1,181.54,8.228,-44169.318,-9.0066,-1342.05,1549.74,10.2978,-1.76522,,FALSE
-1.23,3.5073,-5.541,1685.76,-8.958,2686.64,6.282,-6.066,0,-3436.25,8563.2,1,227.84,9.966,-44183.646,-8.2504,1640.55,1821.3,9.8874,-2.6362,-15.08,TRUE
-1.23,3.8,-17.485,1700.52,-6.4524,2718.867,3.489,-3.477,0,-2682.15,9623.1,0,186.26,7.4738,-44301.75,-9.736,339.15,1741.14,9.1941,-2.088,-14.22,FALSE
-4.23,3.46468,-18.255,1522.78,-6.5496,1921.58,5.325,-2.3382,1,206.35,11821.95,0,163.322,6.4822,-44239.35,-8.9204,390.15,2310.74,18.321,-2.853,,TRUE
-4.23,5.071,-7.944,1768.56,-6.2424,2894.78,3.7572,-1.9017,1,-2544.58,11526.99,0,181.06,8.108,-44147.571,-8.2302,1728.45,2585.34,11.43,-3.1982,,TRUE
-4.23,3.7028,-15.538,1702.62,-10.194,3158.18,4.0767,-5.466,1,-2291.15,8116.2,1,173.69,7.3202,-44081.01,-13.912,-216.81,1945.28,9.7752,-2.043,,TRUE
-4.23,4.0599,-15.614,1803.38,-7.686,3269.28,2.6382,-2.148,0,-2551.95,11119.2,0,171.152,7.0484,-46659.93,-12.552,-122.313,1907.24,10.8591,-2.124,-15.87,TRUE
-4.23,4.586,-16.016,1533.68,-5.8658,2203.28,7.182,-1.2747,0,-2434.29,13323.3,0,173.912,6.359,-44056.11,-10.348,226.95,2775.54,9.6528,-1.9434,,FALSE
-1.23,4.1943,-15.0471,1942.08,-5.7872,3091.28,4.7049,-1.5528,0,-2735.55,11893.98,0,161.4902,7.3728,-44161.729,-12.232,130.05,1408.34,16.122,-2.3378,,FALSE
-1.23,4.403,-9.528,1590.29,-7.544,1658.78,6.06,-2.1108,1,-2416.49,11185.2,1,198.44,6.1255,-44159.649,-8.0152,2178.15,2234.14,10.6503,-2.2164,,TRUE
-1.23,5.129,-14.0749,1945.88,-8.818,3012.58,4.9929,-1.1157,0,-2560.08,10524.3,1,191.7,7.8094,-44373.81,-9.952,154.05,2043.94,12.249,-2.4018,-16.7,TRUE
-4.23,5.326,-21.765,1668.545,-5.7964,2861.88,4.3281,-3.285,1,-2414.96,10453.2,0,185.14,7.4274,-44576.13,-10.26,-760.65,1005.94,11.5584,-2.3462,-14.69,FALSE
-1.23,4.773,-16.974,1485.68,-8.64,2620.04,5.934,-2.3667,0,-2335.85,11343.33,1,185.36,11.576,-44145.774,-8.496,235.95,2063.54,13.122,-6.228,-15.28,FALSE
-4.23,4.949,-13.4856,1726.36,-7.736,3285.88,3.7926,-2.2764,1,-2446.87,9173.4,1,217.14,6.9556,-42887.13,-7.6934,-3902.25,2120.14,10.0536,-1.7401284,-15.42,TRUE
-4.23,4.3834,-10.647,1736.46,-5.7908,2853.78,4.5825,-1.8375,0,-2491.62,8710.2,0,173.454,8.684,-44077.83,-10.124,47.49,3280.94,9.7494,-2.2858,-15.13,TRUE
-4.23,4.697,-14.246866,1784.98,-9.606,2940.78,3.6612,-1.0785,1,-2427.54,9465.9,1,172.564,8.352,-44110.65,-12.982,-248.79,1992.22,10.3692,-1.81356,,TRUE
-4.23,4.2997,-16.646,1784.78,-6.7692,2871.78,4.0929,-0.5451,1,-2354.75,14061,1,176.82,8.956,-44199.3,-12.176,-151.7745,2194.34,10.0611,-2.4882,,TRUE
-1.23,4.681,-18.504,1715.59,-8.368,2684.4,5.385,-0.501,0,-2513.2759,12023.7,0,229.14,9.736,-43724.43,-11.706,21.18,1678.38,13.509,-2.4056,,FALSE
-1.23,4.3596,-19.433,1633.37,-5.6398,2719.898,4.7973,-1.7376,0,-2354.65,7489.2,0,171.43,10.216,-44179.98,-7.68444,-8606.25,919.34,9.4788,-1.750406,,TRUE
-4.23,3.9195,-17.354,1724.83,-8.578,2913.68,8.622,-3.798,0,-2561.22,11367.72,1,183,8.212,-44159.945,-9.5454,11.28,1969.44,19.68,-1.977,-14.24,TRUE
-1.23,3.5954,-5.721,1766.89,-5.718,6243.78,2.5047,-3.507,1,-2970.55,4345.2,1,200.98,6.15796,-44169.222,-7.8796,1361.85,2842.74,9.5076,-4.5,-13.56,TRUE
-1.23,4.493,-17.032,1704.06,-6.3286,2659.88,6.012,-3.216,0,-2635.15,11814.6,1,175.354,8.174,-44124.96,-11.054,373.05,1733.12,12.687,-1.76594,-14.97,TRUE
-1.23,3.5257,-15.725,1684.69,-9.444,5917.78,4.2708,-5.514,1,-1866.95,11695.86,0,162.0246,6.10392,-44101.77,-11.998,-121.338,1957.88,15.873,-2.3858,,FALSE
-4.23,4.0287,-15.934,1669.161,-6.046,2426.28,7.011,-2.559,0,-2683.25,11630.496,0,181.86,6.8202,-44418.75,-9.786,903.15,2557.54,16.944,-2.5426,,FALSE
-1.23,4.2678,-16.698,1746.63,-9.506,4253.78,5.2635,-4.215,0,-2578.98,11887.05,0,179.982,6.3358,-44231.82,-8.3166,175.05,1714.42,18.291,-1.79686,-13.77,FALSE
-4.23,4.0305,-17.942,1672.811,-6.8314,2690.42,5.514,-12.807,1,-2655.65,11873.64,0,161.487,14.62,-44185.257,-11.906,231.75,1771.5,11.2797,-2.6446,,FALSE
-4.23,4.714,-19.596,1635.41,-7.0462,1786.58,10.212,-3.684,0,-2486.37,10227.9,0,170.332,6.3882,-44413.29,-12.934,-65.94,1861.172,12.138,-7.786,-15.88,TRUE
-4.23,4.0734,-16.816,1713.59,-7.522,4379.78,3.4494,-0.6576,1,-2295.45,18979.2,1,161.971,6.2536,-44117.97,-11.868,-129.111,2224.34,9.19623,-1.86846,,TRUE
-4.23,3.5626,-14.3923,1633.32,-8.314,-804.22,7.665,-3.165,0,-2724.75,10923.3,0,198.18,6.14522,-44216.4,-8.2238,1049.85,1710.96,15.552,-4.294,,TRUE
-4.23,4.2879,-13.3156,1723.41,-6.7266,4777.78,3.6438,-3.0258,0,-2448.54,10580.4,0,205.44,6.1858,-42388.83,-8.8126,-618.75,1818.78,11.2689,-1.80558,,TRUE
-1.23,3.5903,-10.907,1810.08,-5.37904,3182.58,7.185,-0.981,0,-1969.85,10641.9,0,170.746,7.1866,-44003.97,-11.422,-281.16,7817.54,11.9367,-1.7608,,TRUE
-4.23,4.2279,-14.29355,1656.5,-9.618,2506.48,3.8943,-10.428,1,-2421.9,4408.2,0,166.008,7.8876,-44116.32,-9.2378,-246,1775.16,9.6957,-1.7400749,-14.51,FALSE
-1.23,3.6626,-14.9856,1602.43,-6.3564,2697.58,3.1902,-1.3035,0,-2147.45,11247.6,1,182.64,12.942,-43426.23,-15.42,-187.05,1702.8,16.761,-1.84102,-15.68,TRUE
-4.23,4.3574,-17.7,1863.58,-9.932,2374.78,4.068,-0.852,0,-2738.45,6706.2,1,171.972,6.3762,-44197.23,-8.0626,4857.75,1969.42,9.7887,-5.86,,TRUE
-4.23,3.5825,-10.293,1667.841,-5.3649,2714.541,2.7201,-4.71,0,-1962.35,9794.1,0,184.54,8.588,-44167.503,-10.748,-371.28,-4096.46,9.717,-1.79534,,TRUE
-4.23,4.486,-10.641,1681.37,-6.4402,2698.85,4.893,-1.5354,1,-2573.04,11688.09,0,192.14,8.694,-44063.67,-7.8768,6873.75,2555.14,16.5,-2.4354,-15.78,TRUE
-4.23,4.2852,-11.644,1691.16,-5.689,3369.88,2.9649,-5.085,0,-2406.05,-5788.8,0,160.68496,6.5522,-44109.57,-9.0508,-730.95,1905.06,9.22404,-1.749668,,TRUE
-4.23,4.422,-14.0105,1696.37,-7.482,2959.78,3.1701,-5.226,1,-2401.75,10654.8,1,167.382,8.55,-44214.69,-7.7988,-2730.15,2177.74,11.727,-4.052,-15.93,TRUE
-4.23,4.1204,-9.827,1709.72,-6.4586,2831.48,6.111,-2.2929,1,-2487.6,8709.9,1,180.348,7.5124,-44165.871,-8.6128,101.28,1880.68,9.4371,-1.88512,-15.71,TRUE
-1.23,4.0855,-9.724,1684.33,-8.506,3329.48,2.6214,-8.922,1,-2401.15,11760.48,0,205.74,6.6178,-44172.06,-7.8044,-1805.25,1800.68,12.069,-3.1114,-15.06,FALSE
-4.23,3.8492,-11.479,1674.041,-6.3974,1269.78,2.57307,-9.774,0,-2753.25,6556.2,0,188.52,6.16846,-44027.4,-9.986,444.45,1804.12,9.5787,-2.9954,-14.77,TRUE
-1.23,3.8332,-3.34,1798.68,-5.8772,2887.28,5.1675,-2.9736,0,-2857.75,9496.8,1,163.416,8.984,-44204.64,-8.5662,380.25,1742.66,10.7001,-1.749154,-15.55,TRUE
-4.23,4.0017,-10.617,1686.94,-8.614,3021.78,7.458,-6.492,1,-2692.05,11437.68,0,162.2748,6.3024,-44190.24,-8.5484,2057.25,2101.74,9.27012,-1.86696,,TRUE
-1.23,4.1494,-20.641,1419.18,-6.5752,2017.08,3.8628,-0.6801,0,-2425.96,12195.6,1,164.738,6.4364,-44543.13,-7.69268,6876.75,1735.4,11.3214,-2.676,-14.29,FALSE
-4.23,3.5758,-12.891,1676.069,-12.542,2921.28,5.364,-1.3398,1,-1578.35,11942.4,0,233.36,7.2998,-44218.08,-10.538,-477.75,1805.54,10.314,-2.5478,-14.18,FALSE
-4.23,6.139,-17.712,1677.594,-6.3242,2673.63,4.026,-0.33801,1,-2527.27,10211.7,0,167.86,12.318,-33009.03,-9.1832,225.45,1431.74,10.9863,-5.472,-15.15,FALSE
-4.23,6.413,-11.816,1581.17,-5.8164,2561.88,4.5447,-0.8556,0,-2518.574,11232.9,0,176.298,7.1856,-44179.002,-7.7088,12759.75,3101.94,10.7157,-4.094,-15.02,FALSE
-4.23,3.9137,-18.632,1869.38,-7.1528,2711.269,6.69,-0.3192,1,-2627.75,10667.1,0,180.78,12.556,-44186.232,-10.048,509.55,2163.14,9.9693,-1.76528,-15.1,TRUE
-4.23,3.6864,-17.742,1283.48,-5.9608,2592.58,3.3069,-1.032,0,-1853.35,12365.1,1,202.04,9.772,-44237.94,-10.438,143.76,2659.14,11.415,-1.78146,,TRUE
